class_val,area,fractal_dimension,core_area_index
2.0,18.52,1.1462877977316235,84.44924406047517
2.0,3.54,1.1157693010504102,72.31638418079096
2.0,0.31,1.119472962592508,25.806451612903224
2.0,1.43,1.0542260257278688,69.23076923076923
2.0,0.23,1.1322094350424292,26.08695652173913
2.0,7.39,1.0733106061781588,85.38565629228687
2.0,19.25,1.1598062851312916,83.74025974025975
2.0,3.89,1.0629017334420032,80.97686375321337
2.0,0.66,1.0790282165251575,59.09090909090909
2.0,576.94,1.2697514116337967,90.57094325233126
2.0,6.34,1.0946855790888526,81.86119873817034
2.0,3.81,1.1263155848721709,75.59055118110236
2.0,2.29,1.0876868505135444,75.54585152838428
2.0,22.64,1.1611484121631523,83.96643109540636
2.0,3.32,1.1169952168185715,73.19277108433735
2.0,0.01,1.0,0.0
2.0,0.07,1.0383622876575886,0.0
2.0,0.4,1.041104960997846,45.0
2.0,19.58,1.1192463788751021,86.87436159346272
2.0,2.08,1.150654655401533,63.46153846153846
2.0,0.47,1.0771628000135225,48.93617021276596
2.0,1.23,1.090709373740601,62.60162601626016
2.0,1.87,1.092006059563003,68.44919786096257
2.0,9.73,1.104976949769336,83.45323741007195
2.0,0.53,1.1440257612942943,35.84905660377358
2.0,3.86,1.1093511909209564,73.05699481865285
2.0,0.8,1.115060767908538,52.5
2.0,0.77,1.0790762985366424,58.44155844155844
2.0,8.53,1.111495037637976,80.89097303634232
2.0,66.04,1.2075600261701067,86.09933373712902
2.0,0.72,1.0584478714484082,56.94444444444444
2.0,0.11,1.053504204929471,18.181818181818183
2.0,4.07,1.0651023244455557,80.58968058968058
2.0,0.75,1.0731088386601626,57.333333333333336
2.0,0.36,1.1122358713085547,33.333333333333336
2.0,0.26,1.061743780647712,42.30769230769231
2.0,0.17,1.0518476197488686,17.647058823529413
2.0,1.28,1.0596445154432894,67.96875
2.0,0.93,1.1703309928949581,40.86021505376344
2.0,0.93,1.0567816670459143,66.66666666666667
2.0,13.88,1.1526889773218374,81.77233429394812
2.0,1.67,1.1185822454121623,61.67664670658683
2.0,0.5,1.0566414472939851,52.0
2.0,2.14,1.1601124014697355,56.54205607476636
2.0,14.07,1.1807461118783382,77.96730632551528
2.0,1.76,1.0839821598500576,70.45454545454545
2.0,17.66,1.1223510163933745,85.16421291053227
2.0,3.57,1.1092593121987433,73.66946778711484
2.0,4.44,1.1652020905138183,67.56756756756756
2.0,0.47,1.0892955892653184,48.93617021276596
2.0,0.19,1.0846507342710352,31.57894736842105
2.0,0.17,1.0518476197488686,29.41176470588235
2.0,0.51,1.0541904355785296,54.90196078431372
2.0,0.47,1.0508537628128038,53.191489361702125
2.0,0.42,1.0650213502159585,42.857142857142854
2.0,0.19,1.061600169642807,31.57894736842105
2.0,0.1,1.1021416758502292,0.0
2.0,0.01,1.0,0.0
3.0,0.75,1.0731088386601626,61.333333333333336
3.0,74.73,1.2195445992924472,85.14652749899639
3.0,766.22,1.2172679475586055,94.37237346976065
3.0,0.48,1.074487368667421,45.833333333333336
3.0,10.59,1.056026845068685,87.62983947119925
3.0,0.1,1.1021416758502292,0.0
3.0,0.43,1.1726171808227186,16.27906976744186
3.0,0.16,1.0319292178347081,31.25
3.0,0.14,1.0509505621051092,28.571428571428573
3.0,0.52,1.0517980360737713,53.84615384615385
3.0,95.81,1.222165984742827,86.70284938941656
3.0,320.17,1.1792363233185585,93.97819908173783
3.0,0.54,1.158167193129961,29.62962962962963
3.0,0.08,1.0637410836514731,0.0
3.0,2.02,1.1294612474203218,63.86138613861386
3.0,0.3,1.1959210471739823,3.3333333333333335
3.0,0.21,1.1456739114173162,14.285714285714286
3.0,0.12,1.103520623553279,8.333333333333334
3.0,2.36,1.1362221959460586,63.559322033898304
3.0,0.67,1.1970673494130237,32.83582089552239
3.0,1.08,1.1122253374121338,61.111111111111114
3.0,0.28,1.1194258622155686,32.142857142857146
3.0,2.75,1.2099754282146409,49.81818181818182
3.0,0.01,1.0,0.0
3.0,0.35,1.128646501687952,31.428571428571427
3.0,0.34,1.1670452457802143,23.529411764705884
3.0,0.04,1.0,0.0
3.0,0.1,1.0293786962335172,10.0
3.0,0.38,1.1990266884883798,13.157894736842104
3.0,3.34,1.1951560052939927,53.59281437125748
3.0,0.85,1.1655843546619218,38.8235294117647
3.0,0.74,1.1594229610224795,32.432432432432435
3.0,1.42,1.09758928665702,67.6056338028169
3.0,0.21,1.070459889991132,38.095238095238095
3.0,1.24,1.0897723679254288,65.3225806451613
3.0,2.14,1.2067132581185096,41.12149532710281
3.0,1247.69,1.270856890760289,92.63599131194448
3.0,0.56,1.0552958341679137,53.57142857142857
3.0,0.39,1.113875810580894,33.333333333333336
3.0,1.0,1.190105620855803,34.0
3.0,0.14,1.1303743714297452,14.285714285714286
3.0,1.86,1.235967329963419,32.795698924731184
3.0,0.22,1.0847900039960805,27.272727272727273
3.0,5.23,1.105204658235744,79.73231357552581
3.0,14.32,1.0987355379348018,86.31284916201118
3.0,0.27,1.0754313251696197,37.03703703703704
3.0,3.24,1.0632595410292542,79.62962962962963
3.0,4.44,1.220338667903019,53.6036036036036
3.0,8.76,1.1212340757326686,81.84931506849315
3.0,4.26,1.2420854978781526,51.40845070422535
3.0,0.94,1.1025729746833224,57.4468085106383
3.0,0.82,1.1120054970066233,51.21951219512195
3.0,6.69,1.1499572879221716,74.2899850523169
3.0,1.57,1.0806606049795455,68.15286624203821
3.0,0.63,1.1602645006238883,25.396825396825395
3.0,133.86,1.236157089080851,87.34498730016435
3.0,0.41,1.1702573063566628,17.073170731707318
3.0,0.72,1.1045632029211643,55.55555555555556
3.0,0.2,1.0983925374953762,30.0
3.0,0.24,1.1260183763120635,25.0
3.0,0.11,1.0871417701784452,9.090909090909092
3.0,0.11,1.0871417701784452,18.181818181818183
3.0,0.12,1.0738000667530525,25.0
3.0,1.29,1.1087234492137805,62.01550387596899
3.0,0.73,1.1265386496782885,46.57534246575342
3.0,5.14,1.174772884518927,67.8988326848249
3.0,9.22,1.1558458113262902,78.52494577006507
3.0,0.22,1.1040483004144643,22.727272727272727
3.0,0.41,1.1608278248408517,21.951219512195124
3.0,0.26,1.1145562750132514,19.23076923076923
3.0,0.18,1.16923543820584,5.555555555555555
3.0,0.42,1.1476887618843867,28.571428571428573
3.0,0.27,1.036410810743326,40.74074074074074
3.0,0.11,1.0871417701784452,18.181818181818183
3.0,0.83,1.195394746217998,30.120481927710845
3.0,0.79,1.0574114927302334,62.0253164556962
3.0,1.35,1.1568876600667974,54.81481481481482
3.0,0.35,1.0581406676888168,42.857142857142854
3.0,0.61,1.0985469360250404,49.18032786885246
3.0,1.15,1.1223458087954614,55.65217391304348
3.0,0.59,1.112167757596452,44.067796610169495
3.0,0.6,1.110019093489246,48.333333333333336
3.0,0.28,1.1194258622155686,28.571428571428573
3.0,15.47,1.1603158242511704,82.93471234647706
3.0,16.38,1.2536045885405773,68.31501831501832
3.0,0.76,1.2071812392542884,19.736842105263158
3.0,4.25,1.1485687295636235,69.88235294117646
3.0,100.26,1.20821040045334,87.95132655096748
3.0,0.01,1.0,0.0
3.0,0.26,1.1299759787939523,23.076923076923077
3.0,12.78,1.106847244675093,85.28951486697966
3.0,1.75,1.229050973993492,40.57142857142857
3.0,0.4,1.1222407755206716,27.5
3.0,0.19,1.105855198216792,0.0
3.0,0.39,1.1579748478929452,17.94871794871795
3.0,16.65,1.1431873348463149,84.8048048048048
3.0,0.19,1.0846507342710352,21.05263157894737
3.0,0.06,1.0633843312279576,0.0
3.0,1.56,1.13956360147377,57.69230769230769
3.0,0.69,1.1181101340277335,44.927536231884055
3.0,0.02,1.0222302718972687,0.0
3.0,0.22,1.1387488470032763,9.090909090909092
3.0,0.43,1.1125398906194888,39.53488372093023
3.0,0.2,1.0773311679804836,30.0
3.0,0.11,1.053504204929471,18.181818181818183
3.0,0.1,1.1021416758502292,0.0
3.0,22.38,1.08427775085584,90.79535299374442
3.0,0.11,1.0871417701784452,9.090909090909092
3.0,2.41,1.1133378396889637,69.29460580912863
3.0,0.13,1.0618128377644565,23.076923076923077
3.0,10.25,1.189450247764052,77.36585365853658
3.0,1.83,1.0692221695836253,71.5846994535519
3.0,6.04,1.1378951212163027,75.99337748344371
3.0,0.13,1.0912016129499638,0.0
3.0,0.34,1.1200540350076702,32.35294117647059
3.0,0.42,1.0350164248211489,50.0
3.0,2.89,1.2303769688780317,48.09688581314879
3.0,0.27,1.1092324322299782,25.925925925925927
3.0,0.32,1.115069267521634,40.625
3.0,0.77,1.2104403094938418,23.376623376623378
3.0,0.45,1.1749264668210402,22.22222222222222
3.0,3.18,1.0405155345769619,79.24528301886792
3.0,27.93,1.1064259941804695,90.04654493376297
3.0,0.22,1.1040483004144643,22.727272727272727
3.0,0.33,1.1241811964271973,18.181818181818183
3.0,0.56,1.1188926478071735,44.642857142857146
3.0,0.74,1.0222823281446463,63.513513513513516
3.0,166.3,1.1795258625618592,92.09260372820205
3.0,3.49,1.2132867088917325,47.85100286532951
3.0,0.3,1.1625647488286361,3.3333333333333335
3.0,18.13,1.2118171726497,77.60617760617761
3.0,1.55,1.175275932916796,50.32258064516129
3.0,1.39,1.082804748150418,63.30935251798561
3.0,1.38,1.1218778356894503,57.2463768115942
3.0,0.36,1.08507019596787,38.888888888888886
3.0,0.74,1.117207838038324,47.2972972972973
3.0,1.15,1.064530328140229,70.43478260869566
3.0,0.26,1.098141081836474,38.46153846153846
3.0,61.02,1.1731368102780493,89.03638151425763
3.0,1.58,1.1061724006703229,64.55696202531645
3.0,0.69,1.1260499963127655,43.47826086956522
3.0,1.83,1.2131333240339952,45.3551912568306
3.0,0.31,1.1052529613999242,38.70967741935484
3.0,0.35,1.0581406676888168,42.857142857142854
3.0,0.3,1.094635388057744,33.333333333333336
3.0,0.45,1.1281565649867011,42.22222222222222
3.0,0.71,1.1300676620561936,43.66197183098591
3.0,0.93,1.096686712411664,55.913978494623656
3.0,0.67,1.105019353419125,49.25373134328358
3.0,0.52,1.186285252639181,32.69230769230769
3.0,0.84,1.085719752955123,58.333333333333336
3.0,3.76,1.1200820387286143,73.40425531914893
3.0,1.97,1.0862530228816567,69.54314720812182
3.0,1.07,1.1006566098242452,55.14018691588785
3.0,0.47,1.122354534152878,44.680851063829785
3.0,2.26,1.0467142161480216,76.10619469026548
3.0,0.45,1.0949267213218525,42.22222222222222
3.0,0.67,1.229553858409123,5.970149253731344
3.0,1.35,1.1294188753978056,60.0
3.0,0.23,1.097708160812933,30.434782608695652
3.0,0.92,1.0979857418417636,56.52173913043478
3.0,10.08,1.1515284566724515,79.26587301587301
3.0,0.47,1.0771628000135225,44.680851063829785
3.0,5.88,1.1126033158538933,79.421768707483
3.0,0.04,1.0744871473609634,0.0
3.0,0.7,1.146457104457993,37.142857142857146
3.0,2.81,1.0894159783460426,74.37722419928825
3.0,0.83,1.1850844713971977,26.50602409638554
3.0,2.91,1.1370429807950249,69.0721649484536
3.0,0.1,1.0680399942186416,0.0
3.0,265.72,1.174824794187918,93.44799036579859
3.0,4.21,1.100308325325265,78.62232779097387
3.0,0.18,1.1520149299035072,5.555555555555555
3.0,0.71,1.0496254034695873,61.971830985915496
3.0,0.02,1.0222302718972687,0.0
3.0,0.43,1.1726171808227186,18.6046511627907
3.0,0.52,1.0384376693412964,51.92307692307692
3.0,1.84,1.1683320588245918,57.06521739130435
3.0,0.45,1.1065270862007301,44.44444444444444
3.0,0.12,1.0738000667530525,8.333333333333334
3.0,0.36,1.08507019596787,36.111111111111114
3.0,0.15,1.0698496143597325,26.666666666666668
3.0,0.61,1.0679065693963172,57.377049180327866
3.0,14.84,1.143454073217898,82.81671159029649
3.0,0.21,1.1615241226084219,19.047619047619047
3.0,0.31,1.038513631998914,41.935483870967744
3.0,0.22,1.2094157394676028,4.545454545454546
3.0,0.29,1.047201019491672,44.827586206896555
3.0,0.75,1.0431779843918465,64.0
3.0,0.36,1.03764965978916,50.0
3.0,0.24,1.1958952589285439,8.333333333333334
3.0,46.52,1.0958742424827894,92.15391229578675
3.0,6.7,1.1238148349974089,78.80597014925372
3.0,2.62,1.1308918921839102,65.26717557251908
3.0,0.49,1.0591537506723623,53.06122448979592
3.0,0.2,1.0773311679804836,25.0
3.0,0.51,1.101202452387135,50.98039215686274
3.0,21.95,1.0797329525934292,90.20501138952164
3.0,0.61,1.0679065693963172,57.377049180327866
3.0,0.92,1.1497858615095704,42.391304347826086
3.0,0.59,1.04895318043923,54.23728813559322
3.0,0.37,1.0666941693099254,51.351351351351354
3.0,0.12,1.103520623553279,0.0
3.0,0.09,1.084582586709858,0.0
3.0,0.01,1.0,0.0
4.0,2972.36,1.247053479266621,95.49751712443984
4.0,0.12,1.0405753109754967,25.0
4.0,0.41,1.1071794379727555,36.58536585365854
4.0,0.27,1.0754313251696197,25.925925925925927
4.0,4607.35,1.2559385659561009,95.93605868883415
4.0,5.02,1.1138962394771685,76.69322709163346
4.0,0.02,1.0222302718972687,0.0
4.0,3.58,1.1379583497716956,67.59776536312849
4.0,0.35,1.1028244858642893,40.0
4.0,3.48,1.2202151995191457,54.310344827586206
4.0,1.79,1.0661886088645947,69.83240223463687
4.0,6.94,1.0560267281814204,84.72622478386167
4.0,0.18,1.0692577575400333,33.333333333333336
4.0,0.25,1.086009779634307,20.0
4.0,0.65,1.0905997863419983,50.76923076923077
4.0,3.3,1.0725853261403442,77.87878787878788
4.0,0.17,1.077474203648276,17.647058823529413
4.0,3.72,1.1020633535248947,75.53763440860214
4.0,1.54,1.2237756110468405,37.66233766233766
4.0,0.67,1.144949751962056,38.80597014925373
4.0,5.36,1.0381726876419501,84.51492537313433
4.0,0.96,1.0442188009683295,61.458333333333336
4.0,0.17,1.0518476197488686,29.41176470588235
4.0,0.81,1.105987609928245,53.08641975308642
4.0,0.33,1.1241811964271973,36.36363636363637
4.0,2.21,1.1301211793778465,65.61085972850678
4.0,0.18,1.1336058883682936,11.11111111111111
4.0,0.12,1.103520623553279,0.0
4.0,1.35,1.1034234658392519,61.48148148148148
4.0,2.17,1.056177043908651,75.57603686635944
4.0,0.75,1.1761122965877029,25.333333333333332
4.0,1.22,1.0720209618978265,69.67213114754098
4.0,3.79,1.0397024672875257,82.58575197889182
4.0,0.4,1.098106977701793,50.0
4.0,3.94,1.087286522802162,77.41116751269035
4.0,0.51,1.0541904355785296,54.90196078431372
4.0,0.35,1.0888159603989815,34.285714285714285
4.0,0.15,1.1197104272830782,20.0
4.0,3.43,1.0923751312059564,75.51020408163265
4.0,0.11,1.0871417701784452,18.181818181818183
4.0,6.99,1.2367217703472613,60.22889842632332
4.0,0.22,1.1545032510607982,18.181818181818183
4.0,0.35,1.116075414207471,37.142857142857146
4.0,6.05,1.0533846851422966,83.63636363636364
4.0,0.37,1.1210128544640818,40.54054054054054
4.0,0.21,1.0913869289221945,33.333333333333336
4.0,11.15,1.106494796842895,84.84304932735427
4.0,7.74,1.1466239458514755,78.55297157622739
4.0,0.89,1.0705163829098128,57.30337078651685
4.0,1.69,1.1080820487767764,67.45562130177515
4.0,0.34,1.0777864071666905,47.05882352941177
4.0,1.65,1.1154434962762065,64.84848484848484
4.0,13.13,1.0938631349740164,86.82406702208682
4.0,2.05,1.0516239105763265,72.1951219512195
4.0,0.81,1.1477787622836153,43.20987654320987
4.0,1.5,1.1442116257319448,56.0
4.0,86.31,1.1739433846451455,89.67674661105318
4.0,63.4,1.1204308854412834,92.39747634069401
4.0,9.45,1.103137612469829,82.64550264550265
4.0,4.84,1.103754992929366,77.47933884297521
4.0,0.64,1.026878667218587,60.9375
4.0,1.24,1.0632138227749854,66.93548387096774
4.0,14.33,1.1430576283134113,82.13538032100489
4.0,17.79,1.1169020405109304,86.4530635188308
4.0,3.67,1.0544211324813577,80.65395095367847
4.0,5.94,1.0946379302185265,80.63973063973064
4.0,0.26,1.1145562750132514,38.46153846153846
4.0,1.37,1.0520852079460288,68.61313868613139
4.0,5.57,1.156500934083901,74.32675044883304
4.0,3.54,1.0826099064182193,76.55367231638418
4.0,6.5,1.083524605576296,81.23076923076923
4.0,0.01,1.0,0.0
4.0,1.3,1.123862757983515,56.15384615384615
4.0,2.84,1.1058710875238922,66.54929577464789
4.0,0.49,1.1168500511429131,34.69387755102041
4.0,1.3,1.0715363795274406,63.07692307692308
4.0,0.13,1.0618128377644565,23.076923076923077
4.0,0.19,1.061600169642807,26.31578947368421
4.0,0.15,1.0698496143597325,26.666666666666668
4.0,0.01,1.0,0.0
5.0,0.79,1.0847335072309057,59.49367088607595
5.0,10.65,1.1066488673676111,82.8169014084507
5.0,1.02,1.1252169877107183,49.01960784313726
5.0,0.11,1.1693006687764407,0.0
5.0,2.36,1.0927117137238516,69.91525423728814
5.0,0.42,1.1039814485303399,45.23809523809524
5.0,0.48,1.1195668566522494,37.5
6.0,3.7,1.090740665285794,78.37837837837837
6.0,17.97,1.135119971984498,85.0862548692265
6.0,0.11,1.0871417701784452,0.0
6.0,5.37,1.1922026485710007,66.85288640595903
6.0,5.81,1.0805777100588638,82.27194492254733
6.0,22.77,1.1339259559536925,87.17610891523935
6.0,4.69,1.0865875361606987,79.74413646055437
6.0,0.71,1.0797412470337953,56.33802816901409
6.0,0.65,1.1088336684199371,50.76923076923077
6.0,0.27,1.152733281120709,7.407407407407407
6.0,7.65,1.1254621408536503,80.65359477124183
6.0,0.36,1.1588990756039497,22.22222222222222
6.0,1.09,1.0471736653955677,70.64220183486239
6.0,0.29,1.0992901383069027,17.24137931034483
6.0,0.41,1.094847454884579,39.02439024390244
6.0,8.69,1.1520901590962995,76.75489067894131
6.0,0.3,1.094635388057744,33.333333333333336
6.0,8.28,1.1128017986426404,82.0048309178744
6.0,0.68,1.0437027261015537,63.23529411764706
6.0,2.66,1.1129780184464912,72.93233082706767
6.0,9.41,1.1377310904398166,79.3836344314559
6.0,0.73,1.1912180674396116,32.87671232876713
6.0,0.32,1.0858822011970712,37.5
6.0,0.97,1.0766244865399734,60.824742268041234
6.0,0.28,1.0518307197752472,35.714285714285715
6.0,1.09,1.0850137825605084,57.79816513761468
6.0,8.18,1.0741387136141691,84.59657701711491
6.0,5.55,1.139597148715451,74.95495495495496
6.0,2.3,1.1636760432949849,58.69565217391305
6.0,0.28,1.1603761601966711,14.285714285714286
6.0,0.99,1.1032638743577436,53.535353535353536
6.0,8.53,1.1488696779473992,77.96014067995311
6.0,1.53,1.1147481234762855,62.091503267973856
6.0,0.34,1.1067558693376405,41.1764705882353
6.0,0.26,1.061743780647712,38.46153846153846
6.0,0.56,1.067182321478928,50.0
6.0,0.71,1.1949496955608296,23.943661971830984
6.0,3.74,1.1967956856518254,58.55614973262032
6.0,8.17,1.1220481582291864,82.00734394124846
6.0,1.19,1.1446014397629019,48.739495798319325
6.0,2.42,1.0774759604819246,72.72727272727273
6.0,2.6,1.0655477769497557,74.23076923076923
6.0,19.1,1.0984089389187217,88.58638743455498
6.0,3.41,1.125244449544578,73.60703812316716
6.0,2.0,1.1109739233500509,68.5
6.0,2.4,1.127718221650451,65.41666666666667
6.0,0.99,1.1462681149965073,55.55555555555556
6.0,1.05,1.1333729558466112,53.333333333333336
6.0,8.52,1.0598583783454174,87.91079812206573
6.0,0.33,1.065825684042494,42.42424242424242
6.0,0.65,1.1561343133149922,41.53846153846154
6.0,0.35,1.0581406676888168,40.0
6.0,0.28,1.1474516615176948,21.428571428571427
6.0,157.22,1.1769221789622357,92.1193232413179
6.0,37.94,1.0785257885511557,92.6726410121244
6.0,3.23,1.0557127252209193,81.42414860681114
6.0,3.78,1.1088251846408632,74.86772486772487
6.0,7.09,1.145476753275863,77.71509167842031
6.0,10.83,1.1745250338441164,76.63896583564174
6.0,0.95,1.1339513394568985,52.63157894736842
6.0,2.55,1.12098014081194,68.23529411764706
6.0,3.29,1.0902329912308912,77.81155015197568
6.0,33.94,1.1026493919751725,91.39658220388921
6.0,1.73,1.2034925014960802,54.335260115606935
6.0,22.61,1.181429005149643,82.39716939407342
6.0,28.79,1.126730469244107,88.60715526224384
6.0,0.62,1.1058509693578011,46.774193548387096
6.0,41.88,1.1460015703323374,88.75358166189112
6.0,0.39,1.1579748478929452,28.205128205128204
6.0,0.3,1.0427668314310878,40.0
6.0,1.47,1.1668723876080394,52.38095238095238
6.0,0.86,1.185634453193594,31.3953488372093
6.0,0.79,1.1090686469543092,40.50632911392405
6.0,0.66,1.1237614081136482,43.93939393939394
6.0,0.68,1.0653035552717052,54.411764705882355
6.0,1.25,1.0888444775679227,64.8
6.0,4.83,1.1201020067777816,75.3623188405797
6.0,0.86,1.0828997875557311,59.30232558139535
6.0,1.15,1.153704497559082,52.17391304347826
6.0,2.15,1.09025337941608,70.69767441860465
6.0,0.65,1.0601810794093305,58.46153846153846
6.0,1.76,1.1125760400727083,59.65909090909091
6.0,2.42,1.0979204092897452,73.96694214876032
6.0,0.2,1.0773311679804836,30.0
6.0,1.63,1.1619416137988006,56.441717791411044
6.0,0.37,1.1085267920529231,40.54054054054054
6.0,0.14,1.1063521063083874,7.142857142857143
6.0,0.5,1.1037627678868749,44.0
6.0,3.31,1.230912051734376,51.05740181268882
6.0,1.2,1.111581757049755,59.166666666666664
6.0,1.21,1.0797138633251675,61.98347107438016
6.0,0.59,1.0720066938875934,54.23728813559322
6.0,24.23,1.1389764710878354,85.63763929013619
6.0,1.36,1.0729227392651888,62.5
6.0,1.43,1.0795940585612165,67.83216783216783
6.0,0.96,1.1444492188511797,47.916666666666664
6.0,3.99,1.079901966680017,78.19548872180451
6.0,2.41,1.1464507493119627,63.07053941908714
6.0,5.97,1.147561732747518,74.7068676716918
6.0,0.12,1.0405753109754967,16.666666666666668
6.0,2.98,1.150606549082022,65.77181208053692
6.0,3.77,1.1006669945040846,75.3315649867374
6.0,2.16,1.1709983498609968,59.25925925925926
6.0,1.07,1.0871794889830961,63.55140186915888
8.0,0.02,1.0222302718972687,0.0
8.0,0.01,1.0,0.0
