class_val,area,fractal_dimension,core_area_index
3.0,0.235,1.1124434986177412,57.4468085106383
3.0,0.1975,1.0678998735663217,60.75949367088607
3.0,0.1,1.0680399942186416,50.0
3.0,0.12,1.103520623553279,50.0
3.0,22.3475,1.0844056808795028,95.34623559682291
3.0,0.1125,1.1136578665515193,46.666666666666664
3.0,2.44,1.1173014248432211,84.32377049180327
3.0,0.1275,1.079818458073458,56.86274509803921
3.0,6.05,1.132458674256091,87.68595041322314
3.0,0.1475,1.0984392022810567,50.847457627118644
3.0,0.33,1.1108340298388293,60.60606060606061
3.0,0.405,1.0624963783150028,72.22222222222223
3.0,0.2875,1.1300648375139157,58.26086956521739
3.0,0.3,1.124057728379037,65.83333333333333
3.0,3.1525,1.0369492261724578,89.4528152260111
3.0,27.955,1.108652801819136,94.95617957431587
3.0,0.21,1.1199369105584527,57.142857142857146
3.0,82.1875,1.1456940413995504,95.69581749049429
3.0,18.205,1.2161753364294385,88.39604504257072
3.0,1.3525,1.0889003237279742,80.22181146025878
3.0,0.7475,1.1272529599127943,71.90635451505017
3.0,58.2825,1.1638352244159216,94.62102689486552
3.0,1.57,1.1093491871522665,81.52866242038216
3.0,0.3125,1.11135415881951,64.0
3.0,0.355,1.0643268627385623,69.01408450704226
3.0,0.435,1.1327216846468777,67.24137931034483
3.0,3.7225,1.1262849930276284,86.03089321692411
3.0,2.2075,1.0491738885867468,87.42921857304643
3.0,9.6825,1.091949171906484,91.50529305447974
3.0,0.4525,1.1000731172801794,69.61325966850829
3.0,1.3375,1.115301097005689,79.62616822429906
3.0,0.24,1.100722927380711,64.58333333333333
3.0,0.86,1.0745681455986786,76.74418604651163
3.0,1.6175,1.1534395760397478,74.80680061823803
3.0,0.0775,1.1089599884555243,35.483870967741936
4.0,35.4675,1.1578202776230162,93.04292662296469
4.0,802.3275,1.2085609505730692,97.28944851073906
4.0,25.8925,1.0794725917265924,95.08544945447524
4.0,1.53,1.1264779924442971,78.59477124183006
4.0,5.47,1.0603166230597483,90.49360146252285
4.0,0.04,1.2516152090861385,0.0
4.0,3.77,1.038237068506288,91.04774535809018
4.0,0.395,1.0933344383388974,72.15189873417721
4.0,3.96,1.0897416540307778,88.38383838383838
4.0,0.0675,1.2569532246474973,0.0
4.0,0.52,1.0452132968872645,75.96153846153847
4.0,398.2925,1.1494394649915722,97.6568727756611
4.0,0.3675,1.0894069437126865,67.34693877551021
4.0,22.8375,1.1232919206318888,93.37712096332785
4.0,0.15,1.1308743174325717,51.666666666666664
4.0,0.2375,1.1578419729721146,52.63157894736842
4.0,0.3325,1.1098001834603561,64.66165413533835
4.0,6.0675,1.0571894647148183,91.67696744952616
4.0,0.3725,1.1139368710996596,68.45637583892618
4.0,0.235,1.0852963200795793,65.95744680851064
4.0,11.1375,1.1059062193191347,92.25589225589225
4.0,7.6925,1.1541158335217572,88.75528111797205
4.0,0.9075,1.0682290386407722,77.68595041322314
4.0,1.6725,1.1115920074377552,83.25859491778775
4.0,0.33,1.0817578213477201,69.6969696969697
4.0,1.5725,1.1139801109728713,80.12718600953895
4.0,1.6925,1.114799771189556,79.91137370753323
4.0,0.81,1.0730039915105845,75.92592592592592
6.0,0.0025,1.0,0.0
6.0,0.2325,1.1385699140604346,52.68817204301075
6.0,8.1625,1.074342113952951,92.12863705972435
6.0,0.2975,1.157755237155472,52.94117647058823
6.0,0.99,1.1099531544882473,75.25252525252525
6.0,8.61,1.149856490635291,88.79210220673636
6.0,0.3475,1.0897732559876576,69.06474820143885
6.0,0.2575,1.0726609494925732,66.99029126213593
6.0,2.6325,1.0789651621818659,86.8945868945869
6.0,19.0875,1.100012522292248,94.19777341191879
6.0,3.455,1.1291493635102552,86.1794500723589
6.0,0.025,1.0851230564224854,0.0
6.0,0.355,1.0720944106901005,66.90140845070422
6.0,0.24,1.0917057592412314,56.25
6.0,0.2675,1.1794562901325245,52.33644859813084
6.0,37.85,1.0802444027904576,96.23513870541612
6.0,3.23,1.0495971052560369,90.24767801857585
6.0,3.7775,1.1129758944991144,86.82991396426208
6.0,7.11,1.1444404479471535,88.74824191279887
6.0,0.93,1.1396107268730833,74.73118279569893
6.0,2.53,1.1218507438531875,83.20158102766798
6.0,24.41,1.2154493394115102,89.66612044244162
6.0,28.7575,1.126831719935283,94.26236633921586
6.0,0.6175,1.1197146546006074,71.25506072874494
6.0,41.9375,1.1484107780398762,94.25931445603577
6.0,6.3075,1.1918429453687216,84.14585810543004
6.0,0.7575,1.1181119384984834,66.996699669967
6.0,1.2225,1.0975784060323264,81.39059304703477
6.0,0.855,1.0876506235171908,79.23976608187135
6.0,2.175,1.0845900221372666,85.28735632183908
6.0,0.6425,1.0669517569682763,77.04280155642023
6.0,2.4175,1.1018806469738553,86.55635987590486
6.0,0.185,1.0771811162492841,58.108108108108105
6.0,1.6025,1.1621309586178967,76.28705148205928
6.0,0.3775,1.1121335162011428,67.54966887417218
6.0,0.1425,1.1158979967933849,43.85964912280702
6.0,0.4975,1.09901117941888,69.34673366834171
6.0,3.32,1.237570575531315,73.71987951807229
